"department","course","section","author","bookImage","edition","isbn","title","publisher","price","forRent","print","subscriptionTime"
"PHY","2048C","0005","Wolfson","//bkstr.scene7.com/is/image/Bkstr/9780134988559","4th","9780134988559","Essen University Physics (V1)","Pearson Education",95.25,false,true,
"PHY","2048C","0005","Wolfson","//bkstr.scene7.com/is/image/Bkstr/9780134988559","4th","9780135272985","Essential University Physics, Volume 1 (Subscription)","Pearson",49,true,false,"180"
"PHY","2048C","0006","Knight","//bkstr.scene7.com/is/image/Bkstr/9780134110660","4th","9780134110660","Physics for Scientists & Engineers (Vol 2)(Chs 22-36)","Pearson Education",160,false,true,
"PHY","2048C","0006","Knight","//bkstr.scene7.com/is/image/Bkstr/9780134110660","4th","9780134110660","Physics for Scientists & Engineers (Vol 2)(Chs 22-36)","Pearson Education",120,true,true,
"PHY","2048C","0006","Knight","//bkstr.scene7.com/is/image/Bkstr/9780134110660","4th","9780134110660","Physics for Scientists & Engineers (Vol 2)(Chs 22-36)","Pearson Education",64,true,true,
"PHY","2048C","0006","Knight","//bkstr.scene7.com/is/image/Bkstr/9780134110660","4th","9780134110660","Physics for Scientists & Engineers (Vol 2)(Chs 22-36)","Pearson Education",120,false,true,
"PHY","2049C","0001","Knight","//bkstr.scene7.com/is/image/Bkstr/9780134110660","4th","9780134110660","Physics for Scientists & Engineers (Vol 2)(Chs 22-36)","Pearson Education",160,false,true,
"PHY","2049C","0001","Knight","//bkstr.scene7.com/is/image/Bkstr/9780134110660","4th","9780134110660","Physics for Scientists & Engineers (Vol 2)(Chs 22-36)","Pearson Education",120,true,true,
"PHY","2049C","0001","Knight","//bkstr.scene7.com/is/image/Bkstr/9780134110660","4th","9780134110660","Physics for Scientists & Engineers (Vol 2)(Chs 22-36)","Pearson Education",64,true,true,
"PHY","2049C","0001","Knight","//bkstr.scene7.com/is/image/Bkstr/9780134110660","4th","9780134110660","Physics for Scientists & Engineers (Vol 2)(Chs 22-36)","Pearson Education",120,false,true,
"PHY","2049C","0002","Wolfson","//bkstr.scene7.com/is/image/Bkstr/9780321976420","3rd","9780321976420","Essen University Physics (Vol 2)","Pearson Education",120,false,true,
"PHY","2049C","0002","Wolfson","//bkstr.scene7.com/is/image/Bkstr/9780321976420","3rd","9780321976420","Essen University Physics (Vol 2)","Pearson Education",90,true,true,
"PHY","2049C","0002","Wolfson","//bkstr.scene7.com/is/image/Bkstr/9780321976420","3rd","9780321976420","Essen University Physics (Vol 2)","Pearson Education",48,true,true,
"PHY","2049C","0002","Wolfson","//bkstr.scene7.com/is/image/Bkstr/9780321976420","3rd","9780321976420","Essen University Physics (Vol 2)","Pearson Education",90,false,true,
"PHY","2049C","0002","Wolfson","//bkstr.scene7.com/is/image/Bkstr/9780321976420","3rd","9780134413198","Essential University Physics, Volume 2 (Subscription)","Pearson",36.75,true,false,"180"
"PHY","2049C","0003","Wolfson","//bkstr.scene7.com/is/image/Bkstr/9780321976420","3rd","9780321976420","Essen University Physics (Vol 2)","Pearson Education",120,false,true,
"PHY","2049C","0003","Wolfson","//bkstr.scene7.com/is/image/Bkstr/9780321976420","3rd","9780321976420","Essen University Physics (Vol 2)","Pearson Education",90,true,true,
"PHY","2049C","0003","Wolfson","//bkstr.scene7.com/is/image/Bkstr/9780321976420","3rd","9780321976420","Essen University Physics (Vol 2)","Pearson Education",48,true,true,
"PHY","2049C","0003","Wolfson","//bkstr.scene7.com/is/image/Bkstr/9780321976420","3rd","9780321976420","Essen University Physics (Vol 2)","Pearson Education",90,false,true,
"PHY","2049C","0003","Wolfson","//bkstr.scene7.com/is/image/Bkstr/9780321976420","3rd","9780134413198","Essential University Physics, Volume 2 (Subscription)","Pearson",36.75,true,false,"180"
"PHY","2049C","0004","Wolfson","//bkstr.scene7.com/is/image/Bkstr/9780321976420","3rd","9780321976420","Essen University Physics (Vol 2)","Pearson Education",120,false,true,
"PHY","2049C","0004","Wolfson","//bkstr.scene7.com/is/image/Bkstr/9780321976420","3rd","9780321976420","Essen University Physics (Vol 2)","Pearson Education",90,true,true,
"PHY","2049C","0004","Wolfson","//bkstr.scene7.com/is/image/Bkstr/9780321976420","3rd","9780321976420","Essen University Physics (Vol 2)","Pearson Education",48,true,true,
"PHY","2049C","0004","Wolfson","//bkstr.scene7.com/is/image/Bkstr/9780321976420","3rd","9780321976420","Essen University Physics (Vol 2)","Pearson Education",90,false,true,
"PHY","2049C","0004","Wolfson","//bkstr.scene7.com/is/image/Bkstr/9780321976420","3rd","9780134413198","Essential University Physics, Volume 2 (Subscription)","Pearson",36.75,true,false,"180"
"PHY","2049C","0005","Wolfson","//bkstr.scene7.com/is/image/Bkstr/9780321976420","3rd","9780321976420","Essen University Physics (Vol 2)","Pearson Education",120,false,true,
"PHY","2049C","0005","Wolfson","//bkstr.scene7.com/is/image/Bkstr/9780321976420","3rd","9780321976420","Essen University Physics (Vol 2)","Pearson Education",90,true,true,
"PHY","2049C","0005","Wolfson","//bkstr.scene7.com/is/image/Bkstr/9780321976420","3rd","9780321976420","Essen University Physics (Vol 2)","Pearson Education",48,true,true,
"PHY","2049C","0005","Wolfson","//bkstr.scene7.com/is/image/Bkstr/9780321976420","3rd","9780321976420","Essen University Physics (Vol 2)","Pearson Education",90,false,true,
"PHY","2049C","0005","Wolfson","//bkstr.scene7.com/is/image/Bkstr/9780321976420","3rd","9780134413198","Essential University Physics, Volume 2 (Subscription)","Pearson",36.75,true,false,"180"
"PHZ","4471","0001","Ohring","//bkstr.scene7.com/is/image/Bkstr/9780125249751","N/A","9780125249751","Materials Science of Thin Films","Academic Press, Incorporated",146,false,true,
"PHZ","4471","0001","Ohring","//bkstr.scene7.com/is/image/Bkstr/9780125249751","N/A","9780125249751","Materials Science of Thin Films","Academic Press, Incorporated",58.4,true,true,
"PHZ","4471","0001","Ohring","//bkstr.scene7.com/is/image/Bkstr/9780125249751","N/A","9780125249751","Materials Science of Thin Films","Academic Press, Incorporated",109.5,false,true,
"PHZ","4471","0001","Ohring","//bkstr.scene7.com/is/image/Bkstr/9780080491783","2nd","9780080491783","Materials Science of Thin Films","Elsevier",146,true,false,
"PHZ","4601","0001","Cheng","//bkstr.scene7.com/is/image/Bkstr/9780199573646","N/A","9780199573646","Relativity, Gravitation & Cosmology","Oxford University Press",49.95,false,true,
"PHZ","4601","0001","Schutz","//bkstr.scene7.com/is/image/Bkstr/9780521887052","2nd","9780521887052","First Course in General Relativity","CAMBRIDGE UNIV PRESS",70.99,false,true,
"PHZ","4601","0001","Schutz","//bkstr.scene7.com/is/image/Bkstr/9780521887052","2nd","9780521887052","First Course in General Relativity","CAMBRIDGE UNIV PRESS",53.24,true,true,
"PHZ","4601","0001","Schutz","//bkstr.scene7.com/is/image/Bkstr/9781139637718","2nd","9781139637718","A First Course in General Relativity","CAMBRIDGE UNIV PRESS",67.25,true,false,
"PHZ","4702","0001","Davidovits","//bkstr.scene7.com/is/image/Bkstr/9780128137161","5th","9780128137161","Physics in Biology & Medicine","Elsevier Science & Technology Books",100,false,true,
"POR","4930","0001","Ribeiro","//bkstr.scene7.com/is/image/Bkstr/9780813017778","N/A","9780813017778","Brazilian People","University Press of Florida",34.95,false,true,
"POR","4930","0001","Ribeiro","//bkstr.scene7.com/is/image/Bkstr/9780813017778","N/A","9780813017778","Brazilian People","University Press of Florida",26.25,false,true,
"POR","5930","0002","Ribeiro","//bkstr.scene7.com/is/image/Bkstr/9780813017778","N/A","9780813017778","Brazilian People","University Press of Florida",34.95,false,true,
"POR","5930","0002","Ribeiro","//bkstr.scene7.com/is/image/Bkstr/9780813017778","N/A","9780813017778","Brazilian People","University Press of Florida",26.25,false,true,
"POS","1041","0001","Kernell","//bkstr.scene7.com/is/image/Bkstr/9781544322995","9th","9781544322995","Logic of American Politics","CQ Press  c/o SAGE",125,false,true,
"POS","1041","0001","Kernell","//bkstr.scene7.com/is/image/Bkstr/9781544322995","9th","9781544322995","Logic of American Politics","CQ Press  c/o SAGE",93.75,true,true,
"POS","1041","0001","Kernell","//bkstr.scene7.com/is/image/Bkstr/9781071803110","9th","9781071803110","Interactive: The Logic of American Politics Interactive eBook","CQ PRESS, c/o SAGE",65.5,true,false,"180"
"POS","1041","0002","Kernell","//bkstr.scene7.com/is/image/Bkstr/9781544322995","9th","9781544322995","Logic of American Politics","CQ Press  c/o SAGE",125,false,true,
"POS","1041","0002","Kernell","//bkstr.scene7.com/is/image/Bkstr/9781544322995","9th","9781544322995","Logic of American Politics","CQ Press  c/o SAGE",93.75,true,true,
"POS","1041","0002","Kernell","//bkstr.scene7.com/is/image/Bkstr/9781071803110","9th","9781071803110","Interactive: The Logic of American Politics Interactive eBook","CQ PRESS, c/o SAGE",65.5,true,false,"180"
"POS","1041","0003","Kernell","//bkstr.scene7.com/is/image/Bkstr/9781544322995","9th","9781544322995","Logic of American Politics","CQ Press  c/o SAGE",125,false,true,
"POS","1041","0003","Kernell","//bkstr.scene7.com/is/image/Bkstr/9781544322995","9th","9781544322995","Logic of American Politics","CQ Press  c/o SAGE",93.75,true,true,
"POS","1041","0003","Kernell","//bkstr.scene7.com/is/image/Bkstr/9781071803110","9th","9781071803110","Interactive: The Logic of American Politics Interactive eBook","CQ PRESS, c/o SAGE",65.5,true,false,"180"
"POS","1041","0004","Kernell","//bkstr.scene7.com/is/image/Bkstr/9781544322995","9th","9781544322995","Logic of American Politics","CQ Press  c/o SAGE",125,false,true,
"POS","1041","0004","Kernell","//bkstr.scene7.com/is/image/Bkstr/9781544322995","9th","9781544322995","Logic of American Politics","CQ Press  c/o SAGE",93.75,true,true,
"POS","1041","0004","Kernell","//bkstr.scene7.com/is/image/Bkstr/9781544366579","9th","9781544366562","Interactive: The Logic of American Politics Interactive eBook","CQ PRESS, c/o SAGE",101.5,true,false,
"POS","3122","0001","Donovan","//bkstr.scene7.com/is/image/Bkstr/9781285441405","4th","9781285441405","State & Local Politics","Cengage Learning",200,false,true,
"POS","3122","0001","Donovan","//bkstr.scene7.com/is/image/Bkstr/9781285441405","4th","9781285441405","State & Local Politics","Cengage Learning",150,false,true,
"POS","3122","0001","Donovan","//bkstr.scene7.com/is/image/Bkstr/9781285441405","4th","9781285441405","State & Local Politics","Cengage Learning",80,true,true,
"POS","3122","0001","Donovan","//bkstr.scene7.com/is/image/Bkstr/9781285441405","4th","9781285441405","State & Local Politics","Cengage Learning",160,true,true,
"POS","3122","0001","Osborne","//bkstr.scene7.com/is/image/Bkstr/9781305162952","4th","9781305162952","State and Local Politics: Institutions and Reform","Cengage Learning",31.46,true,false,"120"
"POS","3122","0001","Osborne","//bkstr.scene7.com/is/image/Bkstr/9781285441405","4th","9781305162952","State and Local Politics: Institutions and Reform","Cengage Learning",35.99,true,false,"180"
"POS","3122","0001","Osborne","//bkstr.scene7.com/is/image/Bkstr/9781285441405","4th","9781305162952","State and Local Politics: Institutions and Reform","Cengage Learning",69.49,true,false,
"POS","3122","0002","Donovan","//bkstr.scene7.com/is/image/Bkstr/9781285441405","4th","9781285441405","State & Local Politics","Cengage Learning",200,false,true,
"POS","3122","0002","Donovan","//bkstr.scene7.com/is/image/Bkstr/9781285441405","4th","9781285441405","State & Local Politics","Cengage Learning",150,false,true,
"POS","3122","0002","Donovan","//bkstr.scene7.com/is/image/Bkstr/9781285441405","4th","9781285441405","State & Local Politics","Cengage Learning",80,true,true,
"POS","3122","0002","Donovan","//bkstr.scene7.com/is/image/Bkstr/9781285441405","4th","9781285441405","State & Local Politics","Cengage Learning",160,true,true,
"POS","3122","0002","Osborne","//bkstr.scene7.com/is/image/Bkstr/9781305162952","4th","9781305162952","State and Local Politics: Institutions and Reform","Cengage Learning",31.46,true,false,"120"
"POS","3122","0002","Osborne","//bkstr.scene7.com/is/image/Bkstr/9781285441405","4th","9781305162952","State and Local Politics: Institutions and Reform","Cengage Learning",35.99,true,false,"180"
"POS","3122","0002","Osborne","//bkstr.scene7.com/is/image/Bkstr/9781285441405","4th","9781305162952","State and Local Politics: Institutions and Reform","Cengage Learning",69.49,true,false,
"POS","3204","0001","Aldrich","//bkstr.scene7.com/is/image/Bkstr/9781544356778","N/A","9781544356778","Change & Continuity in the 2016 & 2018 Elections","CQ Press  c/o SAGE",67,false,true,
"POS","3204","0001","Aldrich","//bkstr.scene7.com/is/image/Bkstr/9781544356778","N/A","9781544356778","Change & Continuity in the 2016 & 2018 Elections","CQ Press  c/o SAGE",50.25,false,true,
"POS","3204","0001","Berinsky","//bkstr.scene7.com/is/image/Bkstr/9781138483569","3rd","9781138483569","New Directions in Public Opinion","Routledge",71.95,false,true,
"POS","3204","0001","Berinsky","//bkstr.scene7.com/is/image/Bkstr/9781138483569","3rd","9781138483569","New Directions in Public Opinion","Routledge",50.37,true,true,
"POS","3204","0001","Aldrich","//bkstr.scene7.com/is/image/Bkstr/9781544356747","1st","9781544356747","Change and Continuity in the 2016 and 2018 Elections","Sage Publications, Incorporated",58,true,false,
"POS","3443","0001","Sides","//bkstr.scene7.com/is/image/Bkstr/9780691196435","N/A","9780691196435","Identity Crisis","Princeton Univ Press c/o Perseus",17.95,false,true,
"POS","3443","0001","Klein","//bkstr.scene7.com/is/image/Bkstr/9781476700328","N/A","9781476700328","Why We're Polarized","Simon & Schuster",28,false,true,
"POS","3443","0001","Mason","//bkstr.scene7.com/is/image/Bkstr/9780226524542","N/A","9780226524542","Uncivil Agreement","University of Chicago Press",20,false,true,
"POS","3443","0001","Mason","//bkstr.scene7.com/is/image/Bkstr/9780226524542","N/A","9780226524542","Uncivil Agreement","University of Chicago Press",15,false,true,
"POS","3443","0001","Mason","//bkstr.scene7.com/is/image/Bkstr/9780226524542","N/A","9780226524542","Uncivil Agreement","University of Chicago Press",8,true,true,
"POS","3443","0001","Mason","//bkstr.scene7.com/is/image/Bkstr/9780226524542","N/A","9780226524542","Uncivil Agreement","University of Chicago Press",15,true,true,
"POS","3443","0001","Sides","//bkstr.scene7.com/is/image/Bkstr/9780691201764","N/A","9780691201764","Identity Crisis","Princeton Univ Press c/o Perseus",17.95,true,false,
"POS","3443","0002","Sides","//bkstr.scene7.com/is/image/Bkstr/9780691196435","N/A","9780691196435","Identity Crisis","Princeton Univ Press c/o Perseus",17.95,false,true,
"POS","3443","0002","Klein","//bkstr.scene7.com/is/image/Bkstr/9781476700328","N/A","9781476700328","Why We're Polarized","Simon & Schuster",28,false,true,
"POS","3443","0002","Mason","//bkstr.scene7.com/is/image/Bkstr/9780226524542","N/A","9780226524542","Uncivil Agreement","University of Chicago Press",20,false,true,
"POS","3443","0002","Mason","//bkstr.scene7.com/is/image/Bkstr/9780226524542","N/A","9780226524542","Uncivil Agreement","University of Chicago Press",15,false,true,
"POS","3443","0002","Mason","//bkstr.scene7.com/is/image/Bkstr/9780226524542","N/A","9780226524542","Uncivil Agreement","University of Chicago Press",8,true,true,
"POS","3443","0002","Mason","//bkstr.scene7.com/is/image/Bkstr/9780226524542","N/A","9780226524542","Uncivil Agreement","University of Chicago Press",15,true,true,
"POS","3443","0002","Sides","//bkstr.scene7.com/is/image/Bkstr/9780691201764","N/A","9780691201764","Identity Crisis","Princeton Univ Press c/o Perseus",17.95,true,false,
"POS","3691","0001","Target Packet - Cox","//bkstr.scene7.com/is/image/Bkstr/15558679","N/A",,"POS 3691","TARGET PRINT AND MAIL (TLH)",24,false,true,
"POS","3713","0001","Kellstedt","//bkstr.scene7.com/is/image/Bkstr/9781107621664","N/A","9781107621664","Fund of Political Science Research","CAMBRIDGE UNIV PRESS",84.99,false,true,
"POS","3713","0001","Kellstedt","//bkstr.scene7.com/is/image/Bkstr/9781107621664","N/A","9781107621664","Fund of Political Science Research","CAMBRIDGE UNIV PRESS",63.75,false,true,
"POS","3713","0001","Kellstedt","//bkstr.scene7.com/is/image/Bkstr/9781107621664","N/A","9781107621664","Fund of Political Science Research","CAMBRIDGE UNIV PRESS",34,true,true,
"POS","3713","0001","Kellstedt","//bkstr.scene7.com/is/image/Bkstr/9781107621664","N/A","9781107621664","Fund of Political Science Research","CAMBRIDGE UNIV PRESS",67.99,true,true,
